"Provider ID","Provider Case","Provider Name","License ID","Current License Start Date","Current License End Date","License Type","Provider Program Type","Address 1","Address 2","Provider Town","Zip Code","Phone Number","Email Address","County","AHS District","Total Licensed Capacity","Infant Licensed Capacity","Toddler Licensed Capacity","Preschool Licensed Capacity","School Age Licensed Capacity","Special Services Status","Provider Referral Status","Current STARS Level","Reported Food Program Participation","Accreditation","Accreditation Start Date","Accreditation End Date","Reported Infant Vacancies","Reported Toddler Vacancies","Reported Preschool Vacancies","Reported School Age Vacancies","Special Schedule","Usual Program Start","Usual Program End","Prequalified Prekindgarten Program","Prequalified Prekindgarten Start Date","Prequalified Prekindgarten End Date"
"3115","2213","Appletree Learning Centers","1322","01/25/2026","01/20/2029","Licensed Provider","CBCCPP - Non-Recurring","1056 Mountain Road","Suite 16","Stowe","05672","8022534321","sonja@appletreelearningcenters.com","Lamoille","VDO","121","34","30","57","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:15:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 01 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"215989","145450","Honeycomb Kids","61662","08/13/2023","08/08/2026","Licensed Provider","Licensed FCCH","134 Lily Pond Circle",,"Richmond","05477","8023244491","ellenbkraft@gmail.com","Chittenden","BDO","12","1","1","6","4","Yes","Active","5 Star","Yes",,,,"0","0","0","0","In-Service Days","8:30:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 29 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"245573","172719","Hunger Mountain Children's Center","74314","01/11/2026","01/06/2029","Licensed Provider","CBCCPP","123 South Main Street",,"Waterbury","05676","8022445544","hungermountaincc@gmail.com","Washington","MDO","65","16","10","39","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2023 May 07 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"256544","183382","Little Tots Academy On the Commons","70134","03/12/2023","03/07/2026","Licensed Provider","CBCCPP","21 Farr Road",,"Richmond","05477","8024343891","sue@littletotsacademy.net","Chittenden","BDO","59","24","15","10","10","Yes","Active","4 Star","No",,,,"3","3","3","0",,"8:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"425241","383031","Montpelier Children's House","84414","03/12/2023","03/07/2026","Licensed Provider","CBCCPP","24 Mountainview Street",,"Montpelier","05602","8022233373","mplrchildrenshouse@gmail.com","Washington","MDO","44","12","12","20","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 19 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"190604","124568","Mountain Village School","57774","11/02/2025","10/28/2028","Licensed Provider","CBCCPP","192 Thomas Lane",,"Stowe","05672","8022537585","info@mountainvillageschool.com","Lamoille","VDO","67","16","17","34","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"434041","393592","Mountain Village School Annex","85134","08/29/2025","08/08/2026","Licensed Provider","CBCCPP","512 Mountain Road","PO Box 1432","Stowe","05672","8022533080","sarah@mountainvillageschool.com","Lamoille","VDO","70","0","0","40","30","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2023 Jun 08 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"255964","205066","North Branch Nature Center, INC","76074","06/18/2023","06/13/2026","Licensed Provider","CBCCPP","713 Elm Street","North Branch Nature Center","Montpelier","05602","8022296206","jenna@northbranchnaturecenter.org","Washington","MDO","12","0","0","12","0","No","Active","4 Star","No",,,,"0","0","0","0",,"8:30:00 AM","3:30:00 PM","Prequalified PreK Program - Privately Operated","2024 May 20 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"462218","420392","Part 2: The Early Years - Richmond","89618","08/27/2023","08/22/2026","Licensed Provider","CBCCPP","173 School St","Camels Hump Middle School","Richmond","05477","8023160540","joanne@part2kids.com","Chittenden","BDO","30","0","0","30","0","No","Active","4 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 08 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"3439","2456","River Branch Community School","1500","09/10/2023","09/05/2026","Licensed Provider","CBCCPP","397 Main Street","Old Duxbury Elementary School","Waterbury","05676","8028828371","claraw.rbcs@gmail.com","Washington","MDO","38","8","10","20","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:45:00 AM","4:15:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 01 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"469027","427848","Turtle Island Children's Center, INC @ 203 CCR","91637","11/09/2025","09/16/2028","Licensed Provider","CBCCPP","203 Country Club Road",,"Montpelier","05602","8022294047","jocelyn@turtleislandvt.org","Washington","MDO","77","16","17","44","0","No","Active","5 Star","No",,,,,,"2",,,,,"Prequalified PreK Program - Privately Operated","2025 Nov 17 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"194697","127632","ABC Academy","55634","01/14/2024","01/09/2027","Licensed Provider","CBCCPP","349 Route 7 South","#105","Milton","05468","8028932223","abcacademy2223@gmail.com","Chittenden","BDO","107","19","12","19","57","Yes","Active","4 Star","No",,,,"1","1","4","0",,"7:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 09 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"464379","422817","ABC Academy East, LLC","90276","03/24/2024","03/20/2027","Licensed Provider","CBCCPP","29 Middle Road",,"Milton","05468","8028911002","Officeabcacademy@gmail.com, abcacademy2223@gmail.com","Chittenden","BDO","50","8","12","18","12","No","Active","1 Star","No",,,,"0","0","0","2",,"7:00:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 15 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"362671","312123","Arrowhead Forest Farm","81574","06/15/2025","06/10/2028","Licensed Provider","Licensed FCCH","209 Rt 7 N",,"Milton","05468","2032479469","arrowheadforestfarm@gmail.com","Chittenden","BDO","10","1","2","6","1","No","Active","5 Star","No",,,,"0","0","0","0",,"8:30:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2026 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"3229","2307","Burlington Children's Space, Inc.","1392","11/16/2025","11/11/2028","Licensed Provider","CBCCPP","241 North Winooski Avenue",,"Burlington","05401","8026581500","mscaife@burlingtonchildrensspace.org","Chittenden","BDO","48","14","10","24","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2024 May 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"227577","154628","Burlington Forest Preschool L3C","66595","08/13/2023","08/08/2026","Licensed Provider","CBCCPP","4 Ethan Allen Homestead",,"Burlington","05408","8023107028","nicole@burlingtonforestpreschool.com","Chittenden","BDO","24","0","2","20","2","Yes","Active","5 Star","No",,,,"0","0","1","0",,"8:00:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"144093","92809","Champlain Valley Head Start @ Franklin Square","43255","01/28/2024","01/23/2027","Licensed Provider","CBCCPP","55 Franklin Square",,"Burlington","05408","8025403049","cvhs-bfis@cvoeo.org","Chittenden","BDO","16","0","0","16","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:30:00 AM","2:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 12 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"379529","333423","Champlain Valley Head Start- Riverside ELC","85175","08/27/2023","08/22/2026","Licensed Provider","CBCCPP","212 Intervale Avenue",,"Burlington","05401","8026514180","cvhs-bfis@cvoeo.org","Chittenden","BDO","24","0","8","16","0","Yes","Active","5 Star","Yes",,,,"0","0","0","0",,"8:30:00 AM","2:30:00 PM","Prequalified PreK Program - Privately Operated","2026 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"461899","420030","Crow's Path","89736","09/12/2025","09/19/2026","Licensed Provider","CBCCPP","901 North Ave",,"Burlington","05408","6175962127","thewilds@crowspath.org","Chittenden","BDO","24","0","0","24","0","No","Active","5 Star","No",,,,"0","0","1","0",,"8:15:00 AM","3:15:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 26 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"434920","394771","Early Learning Center, Inc","85156","08/27/2023","08/22/2026","Licensed Provider","CBCCPP","76 King Street","76 King Street","Colchester","05446","8025401203","director@elcvt.org","Chittenden","BDO","38","7","15","14","2","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:15:00 PM","Prequalified PreK Program - Privately Operated","2023 Jun 09 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"272434","198116","Freedom Rains, LLC","77074","02/21/2025","11/14/2026","Licensed Provider","CBCCPP","566 Hercules Drive",,"Colchester","05446","8026547300","info@freedomrainsvt.com","Chittenden","BDO","120","28","16","48","28","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"162785","106253","Frog & Toad Child Care & Learning Center","50674","11/19/2023","11/14/2026","Licensed Provider","CBCCPP","130 Gosse Court",,"Burlington","05408","8028647150","tbergeronmonkey@yahoo.com","Chittenden","BDO","31","6","10","15","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"281713","207074","Full Circle Preschool","75834","07/30/2023","07/25/2026","Licensed Provider","CBCCPP","188 North Prospect Street",,"Burlington","05401","8028640218","fullcircle@ohavizedek.org","Chittenden","BDO","40","10","10","20","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"8:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"277452","202108","Future Einsteins, LLC","74194","12/14/2025","12/09/2028","Licensed Provider","CBCCPP","42 Severance Green",,"Colchester","05446","8022889035","futureeinsteins@myfairpoint.net","Chittenden","BDO","42","0","0","20","22","Yes","Active","4 Star","No",,,,"0","0","4","2",,"8:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"351161","297912","Heartworks, STEAMworks & Loveworks Schools, LLC - Burlington","82234","08/10/2025","08/05/2028","Licensed Provider","CBCCPP","102 Lake Street",,"Burlington","05401","8026519343","ashley.mckinley@heartworksvt.com","Chittenden","BDO","72","32","20","20","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"465889","424451","Inspired Minds Childcare Colchester","90639","08/18/2024","08/07/2027","Licensed Provider","CBCCPP","42 Severance Green #101",,"Colchester","05446","8028785001","imcccolchester@gmail.com","Chittenden","BDO","59","14","14","25","6","Yes","Inactive","5 Star","No",,,,"2","2","2","0",,,,"Prequalified PreK Program - Privately Operated","2004 Aug 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"222418","150746","King Street Center - Early Education","63242","01/11/2026","01/06/2029","Licensed Provider","CBCCPP","87 King Street","PO Box 1615","Burlington","05401","8028626736","stacy@kingstreetcenter.org","Chittenden","BDO","51","2","6","43","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2024 May 20 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"3843","2751","Leicht, Donna","V02-517","01/28/2024","01/23/2027","Registered Home","Registered FCCH","414 Flynn Avenue",,"Burlington","05401","8023997383","donnaleicht@yahoo.com","Chittenden","BDO","10","2","2","2","4","Yes","Active","5 Star","Yes",,,,"0","0","0","2",,"7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 17 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"225236","152709","Little Academy Preschool LLC","67154","09/15/2025","08/22/2026","Licensed Provider","CBCCPP","997 Main St Suite 2",,"Fairfax","05454","8028499384","littleacademypreschool@gmail.com","Franklin","ADO","15","0","1","10","4","Yes","Active","4 Star","No",,,,"0","0","2","0",,"8:00:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2023 Jun 08 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"462567","420775","Little One's University Colchester","89716","01/30/2025","09/19/2026","Licensed Provider","CBCCPP","36 Catamount Lane",,"Colchester","05446","8023101180","littleonesuniversity@gmail.com","Chittenden","BDO","41","12","10","19","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2026 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"445480","405020","ONE Arts Community School","86958","08/25/2024","08/21/2027","Licensed Provider","CBCCPP","1672 W Lakeshore Drive",,"Colchester","05446","8024955969","melanied@oneartsvt.org","Chittenden","BDO","40","16","10","14","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"8:00:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 19 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"145993","94106","Pine Forest Children's Center","42896","07/30/2023","07/25/2026","Licensed Provider","CBCCPP","208 Flynn Avenue",,"Burlington","05401","8026519455","julie@thepineforest.org","Chittenden","BDO","73","26","15","32","0","Yes","Active","5 Star","Yes",,,,"0","2","3","0",,"8:00:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 01 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2550","1807","Robin's Nest Childrens Center, Inc.","259","03/12/2023","03/07/2026","Licensed Provider","CBCCPP","20 Allen Street",,"Burlington","05401","8028648191","beth@robinsnestvt.org","Chittenden","BDO","38","11","3","20","4","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 30 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"463349","421687","Stepping Stones Children's Center","90396","06/02/2024","05/29/2027","Licensed Provider","CBCCPP","75 Hayward Street","Steppers Early Learning Center, Inc.","Burlington","05401","8028601915","office@steppingstoneschildrenscenter.org","Chittenden","BDO","20","0","6","14","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Aug 22 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"284721","211259","The Janet S. Munt Family Room, Inc.","76283","08/27/2023","08/22/2026","Licensed Provider","CBCCPP","20 Allen St.",,"Burlington","05401","8028622121","emma@thefamilyroomvt.org","Chittenden","BDO","18","0","0","18","0","Yes","Active","5 Star","No",,,,"0","0","2","0",,"8:15:00 AM","12:00:00 PM","Prequalified PreK Program - Privately Operated","2023 Jun 08 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"3963","2841","Trinity Children's Center, Inc.","1701","04/09/2023","04/04/2026","Licensed Provider","CBCCPP","34 Fletcher Place",,"Burlington","05401","8026565026","megan@trinitychildrenscenter.org","Chittenden","BDO","70","0","0","70","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 May 30 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"411961","368212","Y Early Childhood Program at GBYMCA","84034","12/28/2025","12/23/2028","Licensed Provider","CBCCPP","298 College Street",,"Burlington","05401","8026528149","egongloff@gbymca.org","Chittenden","BDO","122","32","30","60","0","Yes","Active","5 Star","No",,,,"0","3","1","0",,"7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 19 12:00:00 AM","2027 Jun 30 12:00:00 AM"
